@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 70 -H a',-5990607817048210779,20191201.1329,720,1680,1483,197,0,88.27381,11.72619,0,0.869709,0.027876,0.140909,15.486826,46.969781,5580.839199,1537.160383,4043.678817,3.321928,0.914976,2.406952,4895.497337,2.913987,87.719735,0.511905,86,0.01918,29,0.98082,1483,0.488095,82,0.747826,0.511905,0.607774,0.585368,0.95642,0.742854,0.882738,0.013029,0.986971,0.117262,0.891973,0.882738,0.882647,0.872612,0.982355,0.922422,0.882647,0.882738,27.931,0.057,27.702373,0.056726,27702.373,56.726,300365,597370,1385530,93.928571,12.547619,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 80 -H a',-5990607817048210779,20191201.1329,720,1680,1305,375,0,77.678571,22.321429,0,0.751984,0.050049,0.189303,27.804842,63.101124,5580.839199,3034.841546,2545.997654,3.321928,1.806453,1.515475,4335.859369,2.580869,77.691889,0.404762,68,0.035053,53,0.964947,1459,0.595238,100,0.561983,0.404762,0.470588,0.429017,0.896818,0.528541,0.776786,0.024802,0.975198,0.223214,0.77101,0.776786,0.772125,0.748505,0.955509,0.794654,0.772125,0.776786,3.022,0.009,2.992695,0.008782,2992.695,8.782,40029,144115,333235,88.333333,14.625,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 80 -H a',-5990607817048210779,20191201.133,720,1680,1400,280,0,83.333333,16.666667,0,0.814815,0.040409,0.163737,22.449637,54.578926,5580.839199,2089.142629,3491.696571,3.321928,1.243537,2.078391,4623.190338,2.751899,82.840415,0.47619,80,0.023148,35,0.976852,1477,0.52381,88,0.695652,0.47619,0.565371,0.538224,0.919029,0.605878,0.833333,0.018519,0.981481,0.166667,0.844658,0.833333,0.833758,0.81857,0.968102,0.862816,0.833758,0.833333,9.006,0.022,8.920213,0.021418,8920.213,21.418,106874,312633,724473,91.547619,14.428571,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 80 -H a',-5990607817048210779,20191201.133,720,1680,1483,197,0,88.27381,11.72619,0,0.869709,0.027876,0.140909,15.486826,46.969781,5580.839199,1537.160383,4043.678817,3.321928,0.914976,2.406952,4895.497337,2.913987,87.719735,0.511905,86,0.01918,29,0.98082,1483,0.488095,82,0.747826,0.511905,0.607774,0.585368,0.95642,0.742854,0.882738,0.013029,0.986971,0.117262,0.891973,0.882738,0.882647,0.872612,0.982355,0.922422,0.882647,0.882738,26.599,0.059,26.430126,0.058604,26430.126,58.604,300365,597370,1385530,93.928571,12.547619,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 90 -H a',-5990607817048210779,20191201.133,720,1680,1305,375,0,77.678571,22.321429,0,0.751984,0.050049,0.189303,27.804842,63.101124,5580.839199,3034.841546,2545.997654,3.321928,1.806453,1.515475,4335.859369,2.580869,77.691889,0.404762,68,0.035053,53,0.964947,1459,0.595238,100,0.561983,0.404762,0.470588,0.429017,0.896818,0.528541,0.776786,0.024802,0.975198,0.223214,0.77101,0.776786,0.772125,0.748505,0.955509,0.794654,0.772125,0.776786,3.122,0.009,3.080798,0.008093,3080.798,8.093,40029,144115,333235,88.333333,14.625,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 90 -H a',-5990607817048210779,20191201.133,720,1680,1400,280,0,83.333333,16.666667,0,0.814815,0.040409,0.163737,22.449637,54.578926,5580.839199,2089.142629,3491.696571,3.321928,1.243537,2.078391,4623.190338,2.751899,82.840415,0.47619,80,0.023148,35,0.976852,1477,0.52381,88,0.695652,0.47619,0.565371,0.538224,0.919029,0.605878,0.833333,0.018519,0.981481,0.166667,0.844658,0.833333,0.833758,0.81857,0.968102,0.862816,0.833758,0.833333,8.544,0.022,8.519659,0.021691,8519.659,21.691,106874,312633,724473,91.547619,14.428571,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 90 -H a',-5990607817048210779,20191201.1331,720,1680,1483,197,0,88.27381,11.72619,0,0.869709,0.027876,0.140909,15.486826,46.969781,5580.839199,1537.160383,4043.678817,3.321928,0.914976,2.406952,4895.497337,2.913987,87.719735,0.511905,86,0.01918,29,0.98082,1483,0.488095,82,0.747826,0.511905,0.607774,0.585368,0.95642,0.742854,0.882738,0.013029,0.986971,0.117262,0.891973,0.882738,0.882647,0.872612,0.982355,0.922422,0.882647,0.882738,26.426,0.055,26.279626,0.054791,26279.626,54.791,300365,597370,1385530,93.928571,12.547619,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 100 -H a',-5990607817048210779,20191201.1331,720,1680,1305,375,0,77.678571,22.321429,0,0.751984,0.050049,0.189303,27.804842,63.101124,5580.839199,3034.841546,2545.997654,3.321928,1.806453,1.515475,4335.859369,2.580869,77.691889,0.404762,68,0.035053,53,0.964947,1459,0.595238,100,0.561983,0.404762,0.470588,0.429017,0.896818,0.528541,0.776786,0.024802,0.975198,0.223214,0.77101,0.776786,0.772125,0.748505,0.955509,0.794654,0.772125,0.776786,2.824,0.008,2.821783,0.008026,2821.783,8.026,40029,144115,333235,88.333333,14.625,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 100 -H a',-5990607817048210779,20191201.1331,720,1680,1400,280,0,83.333333,16.666667,0,0.814815,0.040409,0.163737,22.449637,54.578926,5580.839199,2089.142629,3491.696571,3.321928,1.243537,2.078391,4623.190338,2.751899,82.840415,0.47619,80,0.023148,35,0.976852,1477,0.52381,88,0.695652,0.47619,0.565371,0.538224,0.919029,0.605878,0.833333,0.018519,0.981481,0.166667,0.844658,0.833333,0.833758,0.81857,0.968102,0.862816,0.833758,0.833333,8.607,0.02,8.576881,0.019757,8576.881,19.757,106874,312633,724473,91.547619,14.428571,?
signs,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 100 -H a',-5990607817048210779,20191201.1331,720,1680,1483,197,0,88.27381,11.72619,0,0.869709,0.027876,0.140909,15.486826,46.969781,5580.839199,1537.160383,4043.678817,3.321928,0.914976,2.406952,4895.497337,2.913987,87.719735,0.511905,86,0.01918,29,0.98082,1483,0.488095,82,0.747826,0.511905,0.607774,0.585368,0.95642,0.742854,0.882738,0.013029,0.986971,0.117262,0.891973,0.882738,0.882647,0.872612,0.982355,0.922422,0.882647,0.882738,26.477,0.058,26.320981,0.05565,26320.981,55.65,300365,597370,1385530,93.928571,12.547619,?
